image_id,image_path,mask_path,dataset,language,condition,word,word_color,font_color,background_color,label,dataset_name
multilingual_stroop_arabic_neutral_003276,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_003276.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_003276_mask.png,stroop,arabic,neutral,سيارة,,red,white,red,multilingual_stroop
multilingual_stroop_arabic_neutral_003230,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_003230.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_003230_mask.png,stroop,arabic,neutral,سيارة,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_000691,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000691.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000691_mask.png,stroop,arabic,neutral,شجرة,,black,white,black,multilingual_stroop
multilingual_stroop_arabic_neutral_002754,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002754.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002754_mask.png,stroop,arabic,neutral,منزل,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_004863,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004863.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004863_mask.png,stroop,arabic,neutral,سفينة,,brown,white,brown,multilingual_stroop
multilingual_stroop_arabic_neutral_000969,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000969.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000969_mask.png,stroop,arabic,neutral,هاتف,,red,white,red,multilingual_stroop
multilingual_stroop_arabic_neutral_000633,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000633.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000633_mask.png,stroop,arabic,neutral,قطة,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_004092,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004092.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004092_mask.png,stroop,arabic,neutral,سفينة,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_004077,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004077.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004077_mask.png,stroop,arabic,neutral,كتاب,,white,black,white,multilingual_stroop
multilingual_stroop_arabic_neutral_001321,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001321.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001321_mask.png,stroop,arabic,neutral,كرسي,,black,white,black,multilingual_stroop
multilingual_stroop_arabic_neutral_001831,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001831.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001831_mask.png,stroop,arabic,neutral,موسيقى,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_002178,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002178.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002178_mask.png,stroop,arabic,neutral,كتاب,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_001417,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001417.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001417_mask.png,stroop,arabic,neutral,قطة,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_001782,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001782.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001782_mask.png,stroop,arabic,neutral,سيارة,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_004715,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004715.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004715_mask.png,stroop,arabic,neutral,كرسي,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_004701,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004701.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004701_mask.png,stroop,arabic,neutral,موسيقى,,gray,white,gray,multilingual_stroop
multilingual_stroop_arabic_neutral_004118,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004118.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004118_mask.png,stroop,arabic,neutral,موسيقى,,black,white,black,multilingual_stroop
multilingual_stroop_arabic_neutral_001652,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001652.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001652_mask.png,stroop,arabic,neutral,منزل,,red,white,red,multilingual_stroop
multilingual_stroop_arabic_neutral_001483,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001483.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001483_mask.png,stroop,arabic,neutral,كرسي,,orange,black,orange,multilingual_stroop
multilingual_stroop_arabic_neutral_002275,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002275.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002275_mask.png,stroop,arabic,neutral,هاتف,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_000877,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000877.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000877_mask.png,stroop,arabic,neutral,موسيقى,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_003525,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_003525.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_003525_mask.png,stroop,arabic,neutral,هاتف,,brown,white,brown,multilingual_stroop
multilingual_stroop_arabic_neutral_002016,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002016.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002016_mask.png,stroop,arabic,neutral,موسيقى,,orange,black,orange,multilingual_stroop
multilingual_stroop_arabic_neutral_000426,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000426.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000426_mask.png,stroop,arabic,neutral,قطة,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_000626,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000626.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000626_mask.png,stroop,arabic,neutral,قطة,,yellow,black,yellow,multilingual_stroop
multilingual_stroop_arabic_neutral_001589,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001589.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001589_mask.png,stroop,arabic,neutral,سفينة,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_002223,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002223.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002223_mask.png,stroop,arabic,neutral,كتاب,,red,white,red,multilingual_stroop
multilingual_stroop_arabic_neutral_002217,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002217.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002217_mask.png,stroop,arabic,neutral,قطة,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_004483,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004483.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004483_mask.png,stroop,arabic,neutral,شجرة,,yellow,black,yellow,multilingual_stroop
multilingual_stroop_arabic_neutral_001485,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001485.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001485_mask.png,stroop,arabic,neutral,كتاب,,red,white,red,multilingual_stroop
multilingual_stroop_arabic_neutral_001739,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001739.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001739_mask.png,stroop,arabic,neutral,كتاب,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_002480,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002480.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002480_mask.png,stroop,arabic,neutral,سفينة,,white,black,white,multilingual_stroop
multilingual_stroop_arabic_neutral_002584,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002584.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002584_mask.png,stroop,arabic,neutral,كرسي,,purple,white,purple,multilingual_stroop
multilingual_stroop_arabic_neutral_002893,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_002893.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_002893_mask.png,stroop,arabic,neutral,سيارة,,green,white,green,multilingual_stroop
multilingual_stroop_arabic_neutral_000149,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000149.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000149_mask.png,stroop,arabic,neutral,شجرة,,gray,white,gray,multilingual_stroop
multilingual_stroop_arabic_neutral_000676,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000676.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000676_mask.png,stroop,arabic,neutral,شجرة,,gray,white,gray,multilingual_stroop
multilingual_stroop_arabic_neutral_001261,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001261.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001261_mask.png,stroop,arabic,neutral,قطة,,orange,black,orange,multilingual_stroop
multilingual_stroop_arabic_neutral_004917,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_004917.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_004917_mask.png,stroop,arabic,neutral,منزل,,blue,white,blue,multilingual_stroop
multilingual_stroop_arabic_neutral_000012,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_000012.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_000012_mask.png,stroop,arabic,neutral,كلب,,gray,white,gray,multilingual_stroop
multilingual_stroop_arabic_neutral_001833,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001833.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001833_mask.png,stroop,arabic,neutral,هاتف,,gray,white,gray,multilingual_stroop
multilingual_stroop_arabic_neutral_003248,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_003248.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_003248_mask.png,stroop,arabic,neutral,كتاب,,brown,white,brown,multilingual_stroop
multilingual_stroop_arabic_neutral_001491,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_neutral_001491.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_neutral_001491_mask.png,stroop,arabic,neutral,سفينة,,yellow,black,yellow,multilingual_stroop
